Unnamed: 0,plant_id,datetime_utc,datetime_local,cloud_cover,apparent_temperature,temperature,humidity,dew_point,wind_bearing,wind_speed,wind_gust,pressure,uv_index,ozone,precip_intensity,precip_probability,visibility,sunrise,sunset,icon,summary,updated_at,power
2657,1,2018-01-19 11:30:00,2018-01-19 17:00:00,0.0,22.22,22,0,10.04,300.0,4.02,3.74,1009.6,0.0,275.6,0.0,0.0,1.45,2018-01-19 01:52:41,2018-01-19 12:26:20,fog,Foggy,2019-07-16 16:37:16,0.61
2658,1,2018-01-19 12:30:00,2018-01-19 18:00:00,0.0,20.51,21,1,12.24,297.0,0.43,3.74,1015.61,0.0,275.6,0.0,0.0,2.43,2018-01-19 01:52:41,2018-01-19 12:26:20,fog,Foggy,2019-07-16 16:37:16,0.0
2659,1,2018-01-19 13:30:00,2018-01-19 19:00:00,0.0,17.78,18,1,11.11,240.0,1.34,3.74,1009.6,0.0,275.6,0.0,0.0,1.77,2018-01-19 01:52:41,2018-01-19 12:26:20,fog,Foggy,2019-07-16 16:37:16,0.0
2660,1,2018-01-19 14:30:00,2018-01-19 20:00:00,0.0,16.11,16,1,12.27,260.0,2.24,3.74,1009.6,0.0,275.6,0.0,0.0,0.97,2018-01-19 01:52:41,2018-01-19 12:26:20,fog,Foggy,2019-07-16 16:37:16,0.0
2661,1,2018-01-19 15:30:00,2018-01-19 21:00:00,0.03,14.03,14,1,10.91,272.0,0.42,3.74,1017.55,0.0,275.6,0.0,0.0,1.37,2018-01-19 01:52:41,2018-01-19 12:26:20,fog,Foggy,2019-07-16 16:37:16,0.0
2662,1,2018-01-19 16:30:00,2018-01-19 22:00:00,0.0,13.89,14,1,12.77,260.0,2.24,3.74,1009.6,0.0,275.6,0.0,0.0,0.32,2018-01-19 01:52:41,2018-01-19 12:26:20,fog,Foggy,2019-07-16 16:37:16,0.0
2663,1,2018-01-19 17:30:00,2018-01-19 23:00:00,0.0,13.89,14,1,12.77,260.0,2.24,3.74,1009.6,0.0,275.6,0.0,0.0,0.16,2018-01-19 01:52:41,2018-01-19 12:26:20,fog,Foggy,2019-07-16 16:37:16,0.0
2664,1,2018-01-19 18:30:00,2018-01-20 00:00:00,0.0,10.94,11,1,8.84,272.0,0.45,3.74,1018.11,0.0,275.6,0.0,0.0,1.24,2018-01-20 01:52:27,2018-01-20 12:27:11,fog,Foggy,2019-07-16 16:37:16,0.0
2665,1,2018-01-19 19:30:00,2018-01-20 01:00:00,0.0,12.78,13,1,11.18,260.0,2.68,3.74,1009.6,0.0,275.6,0.0,0.0,0.16,2018-01-20 01:52:27,2018-01-20 12:27:11,fog,Foggy,2019-07-16 16:37:16,0.0
2666,1,2018-01-19 20:30:00,2018-01-20 02:00:00,0.0,12.22,12,1,9.95,177.0,0.0,3.74,1009.6,0.0,275.6,0.0,0.0,0.16,2018-01-20 01:52:27,2018-01-20 12:27:11,fog,Foggy,2019-07-16 16:37:16,0.0
2667,1,2018-01-19 21:30:00,2018-01-20 03:00:00,0.0,8.71,9,1,7.65,262.0,0.46,3.74,1017.56,0.0,275.6,0.0,0.0,1.24,2018-01-20 01:52:27,2018-01-20 12:27:11,fog,Foggy,2019-07-16 16:37:16,0.0
2668,1,2018-01-19 22:30:00,2018-01-20 04:00:00,0.0,7.71,9,1,7.82,240.0,2.24,3.74,1009.6,0.0,275.6,0.0,0.0,0.0,2018-01-20 01:52:27,2018-01-20 12:27:11,fog,Foggy,2019-07-16 16:37:16,0.0
2669,1,2018-01-19 23:30:00,2018-01-20 05:00:00,0.01,7.71,9,1,7.82,270.0,2.24,3.74,1009.6,0.0,275.6,0.0,0.0,0.0,2018-01-20 01:52:27,2018-01-20 12:27:11,fog,Foggy,2019-07-16 16:37:16,0.0
2670,1,2018-01-20 00:30:00,2018-01-20 06:00:00,0.0,7.32,7,1,6.59,273.0,0.52,3.74,1016.84,0.0,275.6,0.0,0.0,1.06,2018-01-20 01:52:27,2018-01-20 12:27:11,fog,Foggy,2019-07-16 16:37:16,0.0
2671,1,2018-01-20 01:30:00,2018-01-20 07:00:00,0.01,7.31,8,1,7.18,260.0,1.34,3.74,1009.6,0.0,275.6,0.0,0.0,0.0,2018-01-20 01:52:27,2018-01-20 12:27:11,fog,Foggy,2019-07-16 16:37:16,0.84
2672,1,2018-01-20 02:30:00,2018-01-20 08:00:00,0.01,6.06,8,1,7.18,250.0,2.68,3.74,1009.6,0.0,275.6,0.0,0.0,0.0,2018-01-20 01:52:27,2018-01-20 12:27:11,fog,Foggy,2019-07-16 16:37:16,10.26
2673,1,2018-01-20 03:30:00,2018-01-20 09:00:00,0.0,8.08,8,1,6.36,260.0,0.63,3.74,1017.9,0.0,275.6,0.0,0.0,1.96,2018-01-20 01:52:27,2018-01-20 12:27:11,fog,Foggy,2019-07-16 16:37:16,33.9
2674,1,2018-01-20 04:30:00,2018-01-20 10:00:00,0.0,12.22,12,1,7.72,260.0,3.13,3.74,1009.6,0.0,275.6,0.0,0.0,0.97,2018-01-20 01:52:27,2018-01-20 12:27:11,fog,Foggy,2019-07-16 16:37:16,49.72
2675,1,2018-01-20 05:30:00,2018-01-20 11:00:00,0.0,15.0,15,1,8.92,260.0,3.13,3.74,1009.6,0.0,275.6,0.0,0.0,1.29,2018-01-20 01:52:27,2018-01-20 12:27:11,fog,Foggy,2019-07-16 16:37:16,58.35
2676,1,2018-01-20 06:30:00,2018-01-20 12:00:00,0.0,19.45,19,0,7.39,293.0,1.11,3.74,1017.09,0.0,275.6,0.0,0.0,3.09,2018-01-20 01:52:27,2018-01-20 12:27:11,fog,Foggy,2019-07-16 16:37:16,61.55
2677,1,2018-01-20 07:30:00,2018-01-20 13:00:00,0.0,20.0,20,0,5.98,300.0,4.92,3.74,1009.6,0.0,275.6,0.0,0.0,1.93,2018-01-20 01:52:27,2018-01-20 12:27:11,fog,Foggy,2019-07-16 16:37:16,60.33
2678,1,2018-01-20 08:30:00,2018-01-20 14:00:00,0.0,21.11,21,0,5.04,290.0,4.92,3.74,1009.6,0.0,275.6,0.0,0.0,2.25,2018-01-20 01:52:27,2018-01-20 12:27:11,fog,Foggy,2019-07-16 16:37:16,11.53
2679,1,2018-01-20 09:30:00,2018-01-20 15:00:00,0.0,23.46,23,0,4.59,325.0,1.46,3.74,1014.02,0.0,275.6,0.0,0.0,3.41,2018-01-20 01:52:27,2018-01-20 12:27:11,clear-day,Clear,2019-07-16 16:37:16,0.0
2680,1,2018-01-20 10:30:00,2018-01-20 16:00:00,0.0,22.22,22,0,5.17,290.0,4.92,3.74,1009.6,0.0,275.6,0.0,0.0,2.25,2018-01-20 01:52:27,2018-01-20 12:27:11,fog,Foggy,2019-07-16 16:37:16,0.0
2681,1,2018-01-20 11:30:00,2018-01-20 17:00:00,0.0,21.11,21,0,5.04,280.0,4.92,3.74,1009.6,0.0,275.6,0.0,0.0,2.57,2018-01-20 01:52:27,2018-01-20 12:27:11,fog,Foggy,2019-07-16 16:37:16,0.0
2682,1,2018-01-20 12:30:00,2018-01-20 18:00:00,0.0,20.54,21,0,7.78,269.0,0.85,3.74,1013.63,0.0,275.6,0.0,0.0,3.56,2018-01-20 01:52:27,2018-01-20 12:27:11,clear-night,Clear,2019-07-16 16:37:16,0.0
2683,1,2018-01-20 13:30:00,2018-01-20 19:00:00,0.0,15.0,15,1,7.29,250.0,2.24,3.74,1009.6,0.0,275.6,0.0,0.0,2.57,2018-01-20 01:52:27,2018-01-20 12:27:11,fog,Foggy,2019-07-16 16:37:16,0.0
2684,1,2018-01-20 14:30:00,2018-01-20 20:00:00,0.0,12.22,12,1,7.32,177.0,0.0,3.74,1009.6,0.0,275.6,0.0,0.0,2.09,2018-01-20 01:52:27,2018-01-20 12:27:11,fog,Foggy,2019-07-16 16:37:16,0.0
2685,1,2018-01-20 15:30:00,2018-01-20 21:00:00,0.0,13.02,13,1,8.26,270.0,0.05,3.74,1014.98,0.0,275.6,0.0,0.0,1.83,2018-01-20 01:52:27,2018-01-20 12:27:11,fog,Foggy,2019-07-16 16:37:16,0.0
2686,1,2018-01-20 16:30:00,2018-01-20 22:00:00,0.0,11.11,11,1,7.79,177.0,2.52,3.74,1009.6,0.0,275.6,0.0,0.0,1.61,2018-01-20 01:52:27,2018-01-20 12:27:11,fog,Foggy,2019-07-16 16:37:16,0.0
2687,1,2018-01-20 17:30:00,2018-01-20 23:00:00,0.0,11.11,11,1,7.79,177.0,2.52,3.74,1009.6,0.0,275.6,0.0,0.0,1.45,2018-01-20 01:52:27,2018-01-20 12:27:11,fog,Foggy,2019-07-16 16:37:16,0.0
2688,1,2018-01-20 18:30:00,2018-01-21 00:00:00,0.0,10.04,10,1,7.6,177.0,0.0,3.74,1015.42,0.0,275.6,0.0,0.0,1.74,2018-01-21 01:52:11,2018-01-21 12:28:02,fog,Foggy,2019-07-16 16:37:16,0.0
2689,1,2018-01-20 19:30:00,2018-01-21 01:00:00,0.0,10.1,10,1,7.51,177.0,0.0,3.74,1015.42,0.0,275.6,0.0,0.0,1.53,2018-01-21 01:52:11,2018-01-21 12:28:02,fog,Foggy,2019-07-16 16:37:16,0.0
2690,1,2018-01-20 20:30:00,2018-01-21 02:00:00,0.0,10.0,10,1,7.24,177.0,2.52,3.74,1009.6,0.0,275.6,0.0,0.0,1.29,2018-01-21 01:52:11,2018-01-21 12:28:02,fog,Foggy,2019-07-16 16:37:16,0.0
2691,1,2018-01-20 21:30:00,2018-01-21 03:00:00,0.0,7.7,8,1,5.57,177.0,0.0,3.74,1015.09,0.0,275.6,0.0,0.0,1.48,2018-01-21 01:52:11,2018-01-21 12:28:02,fog,Foggy,2019-07-16 16:37:16,0.0
2692,1,2018-01-20 22:30:00,2018-01-21 04:00:00,0.0,7.22,7,1,7.22,177.0,2.52,3.74,1009.6,0.0,275.6,0.0,0.0,0.8,2018-01-21 01:52:11,2018-01-21 12:28:02,fog,Foggy,2019-07-16 16:37:16,0.0
2693,1,2018-01-20 23:30:00,2018-01-21 05:00:00,0.0,7.22,7,1,7.22,177.0,2.52,3.74,1009.6,0.0,275.6,0.0,0.0,0.64,2018-01-21 01:52:11,2018-01-21 12:28:02,fog,Foggy,2019-07-16 16:37:16,0.0
2694,1,2018-01-21 00:30:00,2018-01-21 06:00:00,0.0,5.33,5,1,4.19,177.0,0.0,3.74,1014.74,0.0,275.6,0.0,0.0,1.43,2018-01-21 01:52:11,2018-01-21 12:28:02,fog,Foggy,2019-07-16 16:37:16,0.0
2695,1,2018-01-21 01:30:00,2018-01-21 07:00:00,0.0,6.11,6,1,6.11,177.0,2.52,3.74,1009.6,0.0,275.6,0.0,0.0,0.64,2018-01-21 01:52:11,2018-01-21 12:28:02,fog,Foggy,2019-07-16 16:37:16,0.93
2696,1,2018-01-21 02:30:00,2018-01-21 08:00:00,0.0,7.22,7,1,7.22,177.0,2.52,3.74,1009.6,0.0,275.6,0.0,0.0,0.64,2018-01-21 01:52:11,2018-01-21 12:28:02,fog,Foggy,2019-07-16 16:37:16,11.59
2697,1,2018-01-21 03:30:00,2018-01-21 09:00:00,0.0,6.87,7,1,4.43,270.0,0.21,3.74,1016.86,0.0,275.6,0.0,0.0,2.0,2018-01-21 01:52:11,2018-01-21 12:28:02,fog,Foggy,2019-07-16 16:37:16,35.629999999999995
2698,1,2018-01-21 04:30:00,2018-01-21 10:00:00,0.0,17.22,17,0,6.11,260.0,2.24,3.74,1009.6,0.0,275.6,0.0,0.0,1.29,2018-01-21 01:52:11,2018-01-21 12:28:02,fog,Foggy,2019-07-16 16:37:16,50.08
2699,1,2018-01-21 05:30:00,2018-01-21 11:00:00,0.0,17.78,18,0,5.03,270.0,2.68,3.74,1009.6,0.0,275.6,0.0,0.0,1.45,2018-01-21 01:52:11,2018-01-21 12:28:02,fog,Foggy,2019-07-16 16:37:16,58.45
2700,1,2018-01-21 06:30:00,2018-01-21 12:00:00,0.0,20.04,20,0,5.64,247.0,0.3,3.74,1016.43,0.0,275.6,0.0,0.0,2.4,2018-01-21 01:52:11,2018-01-21 12:28:02,fog,Foggy,2019-07-16 16:37:16,3.05
2701,1,2018-01-21 07:30:00,2018-01-21 13:00:00,0.0,21.11,21,0,2.38,300.0,3.13,3.74,1009.6,0.0,275.6,0.0,0.0,4.99,2018-01-21 01:52:11,2018-01-21 12:28:02,clear-day,Clear,2019-07-16 16:37:16,0.0
2702,1,2018-01-21 08:30:00,2018-01-21 14:00:00,0.0,22.22,22,0,2.83,250.0,2.68,3.74,1009.6,0.0,275.6,0.0,0.0,6.12,2018-01-21 01:52:11,2018-01-21 12:28:02,clear-day,Clear,2019-07-16 16:37:16,0.0
2703,1,2018-01-21 09:30:00,2018-01-21 15:00:00,0.0,23.74,24,0,4.77,236.0,0.56,3.74,1013.61,0.0,275.6,0.0,0.0,3.89,2018-01-21 01:52:11,2018-01-21 12:28:02,clear-day,Clear,2019-07-16 16:37:16,0.0
2704,1,2018-01-21 10:30:00,2018-01-21 16:00:00,0.0,23.89,24,0,2.08,270.0,2.24,3.74,1009.6,0.0,275.6,0.0,0.0,6.12,2018-01-21 01:52:11,2018-01-21 12:28:02,clear-day,Clear,2019-07-16 16:37:16,0.0
2705,1,2018-01-21 11:30:00,2018-01-21 17:00:00,0.0,22.22,22,0,2.32,280.0,2.24,3.74,1009.6,0.0,275.6,0.0,0.0,6.12,2018-01-21 01:52:11,2018-01-21 12:28:02,clear-day,Clear,2019-07-16 16:37:16,0.13
2706,1,2018-01-21 12:30:00,2018-01-21 18:00:00,0.0,20.25,20,0,8.31,70.0,0.08,3.74,1013.14,0.0,275.6,0.0,0.0,3.83,2018-01-21 01:52:11,2018-01-21 12:28:02,clear-night,Clear,2019-07-16 16:37:16,0.0
2707,1,2018-01-21 13:30:00,2018-01-21 19:00:00,0.0,17.22,17,0,3.85,50.0,1.34,3.74,1009.6,0.0,275.6,0.0,0.0,3.54,2018-01-21 01:52:11,2018-01-21 12:28:02,clear-night,Clear,2019-07-16 16:37:16,0.0
2708,1,2018-01-21 14:30:00,2018-01-21 20:00:00,0.0,15.0,15,1,4.94,60.0,1.34,3.74,1009.6,0.0,275.6,0.0,0.0,2.57,2018-01-21 01:52:11,2018-01-21 12:28:02,fog,Foggy,2019-07-16 16:37:16,0.0
2709,1,2018-01-21 15:30:00,2018-01-21 21:00:00,0.0,13.39,13,1,7.8,77.0,0.21,3.74,1014.83,0.0,275.6,0.0,0.0,1.93,2018-01-21 01:52:11,2018-01-21 12:28:02,fog,Foggy,2019-07-16 16:37:16,0.0
2710,1,2018-01-21 16:30:00,2018-01-21 22:00:00,0.0,13.89,14,1,6.01,90.0,1.34,3.74,1009.6,0.0,275.6,0.0,0.0,2.09,2018-01-21 01:52:11,2018-01-21 12:28:02,fog,Foggy,2019-07-16 16:37:16,0.0
2711,1,2018-01-21 17:30:00,2018-01-21 23:00:00,0.0,12.78,13,1,7.23,177.0,0.0,3.74,1009.6,0.0,275.6,0.0,0.0,1.93,2018-01-21 01:52:11,2018-01-21 12:28:02,fog,Foggy,2019-07-16 16:37:16,0.0
2712,1,2018-01-21 18:30:00,2018-01-22 00:00:00,0.0,10.8,11,1,7.19,90.0,0.27,3.74,1015.22,0.0,275.6,0.0,0.0,2.17,2018-01-22 01:51:54,2018-01-22 12:28:53,fog,Foggy,2019-07-16 16:37:16,0.0
2713,1,2018-01-21 19:30:00,2018-01-22 01:00:00,0.0,10.0,10,1,7.24,177.0,2.52,3.74,1009.6,0.0,275.6,0.0,0.0,0.97,2018-01-22 01:51:54,2018-01-22 12:28:53,fog,Foggy,2019-07-16 16:37:16,0.0
2714,1,2018-01-21 20:30:00,2018-01-22 02:00:00,0.0,10.0,10,1,7.24,177.0,2.52,3.74,1009.6,0.0,275.6,0.0,0.0,0.97,2018-01-22 01:51:54,2018-01-22 12:28:53,fog,Foggy,2019-07-16 16:37:16,0.0
2715,1,2018-01-21 21:30:00,2018-01-22 03:00:00,0.0,8.99,9,1,7.57,90.0,0.27,3.74,1014.99,0.0,275.6,0.0,0.0,0.97,2018-01-22 01:51:54,2018-01-22 12:28:53,fog,Foggy,2019-07-16 16:37:16,0.0
2716,1,2018-01-21 22:30:00,2018-01-22 04:00:00,0.0,8.89,9,1,7.17,177.0,2.52,3.74,1009.6,0.0,275.6,0.0,0.0,0.97,2018-01-22 01:51:54,2018-01-22 12:28:53,fog,Foggy,2019-07-16 16:37:16,0.0
2717,1,2018-01-21 23:30:00,2018-01-22 05:00:00,0.0,7.78,8,1,6.08,177.0,2.52,3.74,1009.6,0.0,275.6,0.0,0.0,0.8,2018-01-22 01:51:54,2018-01-22 12:28:53,fog,Foggy,2019-07-16 16:37:16,0.0
2718,1,2018-01-22 00:30:00,2018-01-22 06:00:00,0.0,5.99,6,1,5.06,90.0,0.08,3.74,1014.3,0.0,275.6,0.0,0.0,1.34,2018-01-22 01:51:54,2018-01-22 12:28:53,fog,Foggy,2019-07-16 16:37:16,0.0
2719,1,2018-01-22 01:30:00,2018-01-22 07:00:00,0.0,7.22,7,1,6.17,177.0,2.52,3.74,1009.6,0.0,275.6,0.0,0.0,0.8,2018-01-22 01:51:54,2018-01-22 12:28:53,fog,Foggy,2019-07-16 16:37:16,0.6499999999999999
2720,1,2018-01-22 02:30:00,2018-01-22 08:00:00,0.0,10.0,10,1,7.24,177.0,2.52,3.74,1009.6,0.0,275.6,0.0,0.0,0.64,2018-01-22 01:51:54,2018-01-22 12:28:53,fog,Foggy,2019-07-16 16:37:16,8.489999999999998
2721,1,2018-01-22 03:30:00,2018-01-22 09:00:00,0.03,8.02,8,1,5.16,105.0,0.29,3.74,1015.66,0.0,275.6,0.0,0.0,2.2,2018-01-22 01:51:54,2018-01-22 12:28:53,fog,Foggy,2019-07-16 16:37:16,28.71
2722,1,2018-01-22 04:30:00,2018-01-22 10:00:00,0.0,17.78,18,0,6.0,130.0,2.68,3.74,1009.6,0.0,275.6,0.0,0.0,1.45,2018-01-22 01:51:54,2018-01-22 12:28:53,fog,Foggy,2019-07-16 16:37:16,15.53
2723,1,2018-01-22 05:30:00,2018-01-22 11:00:00,0.0,20.0,20,0,4.86,100.0,2.68,3.74,1009.6,0.0,275.6,0.0,0.0,1.45,2018-01-22 01:51:54,2018-01-22 12:28:53,fog,Foggy,2019-07-16 16:37:16,0.0
2724,1,2018-01-22 06:30:00,2018-01-22 12:00:00,0.0,19.94,20,0,8.29,136.0,1.02,3.74,1014.84,0.0,275.6,0.0,0.0,1.58,2018-01-22 01:51:54,2018-01-22 12:28:53,fog,Foggy,2019-07-16 16:37:16,0.0
2725,1,2018-01-22 07:30:00,2018-01-22 13:00:00,0.0,22.78,23,0,5.22,130.0,3.13,3.74,1009.6,0.0,275.6,0.0,0.0,1.77,2018-01-22 01:51:54,2018-01-22 12:28:53,fog,Foggy,2019-07-16 16:37:16,0.0
2726,1,2018-01-22 08:30:00,2018-01-22 14:00:00,0.0,23.89,24,0,6.18,150.0,2.24,3.74,1009.6,0.0,275.6,0.0,0.0,1.93,2018-01-22 01:51:54,2018-01-22 12:28:53,fog,Foggy,2019-07-16 16:37:16,0.0
2727,1,2018-01-22 09:30:00,2018-01-22 15:00:00,0.0,23.69,24,0,9.67,137.0,0.86,3.74,1011.22,0.0,275.6,0.0,0.0,3.46,2018-01-22 01:51:54,2018-01-22 12:28:53,clear-day,Clear,2019-07-16 16:37:16,0.0
2728,1,2018-01-22 10:30:00,2018-01-22 16:00:00,0.0,23.89,24,0,6.18,140.0,3.13,3.74,1009.6,0.0,275.6,0.0,0.0,1.93,2018-01-22 01:51:54,2018-01-22 12:28:53,fog,Foggy,2019-07-16 16:37:16,0.0
2729,1,2018-01-22 11:30:00,2018-01-22 17:00:00,0.0,22.22,22,0,7.6,140.0,3.13,3.74,1009.6,0.0,275.6,0.0,0.0,1.77,2018-01-22 01:51:54,2018-01-22 12:28:53,fog,Foggy,2019-07-16 16:37:16,0.8800000000000001
2730,1,2018-01-22 12:30:00,2018-01-22 18:00:00,0.0,21.21,21,1,10.41,115.0,0.36,3.74,1010.88,0.0,275.6,0.0,0.0,3.52,2018-01-22 01:51:54,2018-01-22 12:28:53,clear-night,Clear,2019-07-16 16:37:16,0.0
2731,1,2018-01-22 13:30:00,2018-01-22 19:00:00,0.0,18.89,19,1,8.81,140.0,2.68,3.74,1009.6,0.0,275.6,0.0,0.0,1.45,2018-01-22 01:51:54,2018-01-22 12:28:53,fog,Foggy,2019-07-16 16:37:16,0.0
2732,1,2018-01-22 14:30:00,2018-01-22 20:00:00,0.0,17.22,17,1,8.88,140.0,2.68,3.74,1009.6,0.0,275.6,0.0,0.0,1.45,2018-01-22 01:51:54,2018-01-22 12:28:53,fog,Foggy,2019-07-16 16:37:16,0.0
2733,1,2018-01-22 15:30:00,2018-01-22 21:00:00,0.0,13.97,14,1,10.35,110.0,0.56,3.74,1011.4,0.0,275.6,0.0,0.0,1.64,2018-01-22 01:51:54,2018-01-22 12:28:53,fog,Foggy,2019-07-16 16:37:16,0.0
2734,1,2018-01-22 16:30:00,2018-01-22 22:00:00,0.0,15.0,15,1,9.99,130.0,3.13,3.74,1009.6,0.0,275.6,0.0,0.0,1.45,2018-01-22 01:51:54,2018-01-22 12:28:53,fog,Foggy,2019-07-16 16:37:16,0.0
2735,1,2018-01-22 17:30:00,2018-01-22 23:00:00,0.0,13.89,14,1,9.92,110.0,2.68,3.74,1009.6,0.0,275.6,0.0,0.0,1.45,2018-01-22 01:51:54,2018-01-22 12:28:53,fog,Foggy,2019-07-16 16:37:16,0.0
2736,1,2018-01-22 18:30:00,2018-01-23 00:00:00,0.1,11.14,11,1,8.83,109.0,0.41,3.74,1012.09,0.0,275.6,0.0,0.0,1.5,2018-01-23 01:51:36,2018-01-23 12:29:44,fog,Foggy,2019-07-16 16:37:16,0.0
2737,1,2018-01-22 19:30:00,2018-01-23 01:00:00,0.0,12.78,13,1,9.96,130.0,2.68,3.74,1009.6,0.0,275.6,0.0,0.0,1.45,2018-01-23 01:51:36,2018-01-23 12:29:44,fog,Foggy,2019-07-16 16:37:16,0.0
2738,1,2018-01-22 20:30:00,2018-01-23 02:00:00,0.0,12.78,13,1,9.96,90.0,2.24,3.74,1009.6,0.0,275.6,0.0,0.0,1.45,2018-01-23 01:51:36,2018-01-23 12:29:44,fog,Foggy,2019-07-16 16:37:16,0.0
2739,1,2018-01-22 21:30:00,2018-01-23 03:00:00,0.13,12.46,12,1,9.07,93.0,0.97,3.74,1011.08,0.0,275.6,0.0,0.0,1.54,2018-01-23 01:51:36,2018-01-23 12:29:44,fog,Foggy,2019-07-16 16:37:16,0.0
2740,1,2018-01-22 22:30:00,2018-01-23 04:00:00,0.01,12.78,13,1,11.18,90.0,3.58,3.74,1009.6,0.0,275.6,0.0,0.0,1.45,2018-01-23 01:51:36,2018-01-23 12:29:44,fog,Foggy,2019-07-16 16:37:16,0.0
2741,1,2018-01-22 23:30:00,2018-01-23 05:00:00,0.01,12.78,13,1,11.18,110.0,3.58,3.74,1009.6,0.0,275.6,0.0,0.0,1.45,2018-01-23 01:51:36,2018-01-23 12:29:44,fog,Foggy,2019-07-16 16:37:16,0.0
2742,1,2018-01-23 00:30:00,2018-01-23 06:00:00,0.06,12.66,13,1,9.31,109.0,1.21,3.74,1010.22,0.0,275.6,0.0,0.0,1.5,2018-01-23 01:51:36,2018-01-23 12:29:44,fog,Foggy,2019-07-16 16:37:16,0.0
2743,1,2018-01-23 01:30:00,2018-01-23 07:00:00,0.0,13.89,14,1,9.92,210.0,2.68,3.74,1009.6,0.0,275.6,0.0,0.0,1.45,2018-01-23 01:51:36,2018-01-23 12:29:44,fog,Foggy,2019-07-16 16:37:16,0.37
2744,1,2018-01-23 02:30:00,2018-01-23 08:00:00,0.01,15.0,15,1,7.29,110.0,3.13,3.74,1009.6,0.0,275.6,0.0,0.0,1.29,2018-01-23 01:51:36,2018-01-23 12:29:44,fog,Foggy,2019-07-16 16:37:16,0.19
2745,1,2018-01-23 03:30:00,2018-01-23 09:00:00,0.77,13.46,13,1,10.44,165.0,0.85,3.74,1011.02,0.0,275.6,0.0,0.0,2.41,2018-01-23 01:51:36,2018-01-23 12:29:44,fog,Foggy,2019-07-16 16:37:16,3.91
2746,1,2018-01-23 04:30:00,2018-01-23 10:00:00,0.01,17.22,17,1,10.11,130.0,4.92,3.74,1009.6,0.0,275.6,0.0,0.0,1.29,2018-01-23 01:51:36,2018-01-23 12:29:44,fog,Foggy,2019-07-16 16:37:16,11.8
2747,1,2018-01-23 05:30:00,2018-01-23 11:00:00,0.01,15.0,15,1,7.78,210.0,4.92,3.74,1009.6,0.0,275.6,0.0,0.0,1.29,2018-01-23 01:51:36,2018-01-23 12:29:44,fog,Foggy,2019-07-16 16:37:16,8.030000000000001
2748,1,2018-01-23 06:30:00,2018-01-23 12:00:00,0.83,15.72,16,1,10.47,182.0,0.74,3.74,1011.78,0.0,275.6,0.0,0.0,3.17,2018-01-23 01:51:36,2018-01-23 12:29:44,fog,Foggy,2019-07-16 16:37:16,22.0
2749,1,2018-01-23 07:30:00,2018-01-23 13:00:00,0.01,12.78,13,1,11.18,60.0,3.58,3.74,1009.6,0.0,275.6,0.0,0.0,0.97,2018-01-23 01:51:36,2018-01-23 12:29:44,fog,Foggy,2019-07-16 16:37:16,49.82
2750,1,2018-01-23 08:30:00,2018-01-23 14:00:00,0.01,13.89,14,1,12.27,80.0,4.47,3.74,1009.6,0.0,275.6,0.0,0.0,0.97,2018-01-23 01:51:36,2018-01-23 12:29:44,fog,Foggy,2019-07-16 16:37:16,11.73
2751,1,2018-01-23 09:30:00,2018-01-23 15:00:00,0.52,17.22,17,1,12.53,149.0,0.89,3.74,1009.02,0.0,275.6,0.0,0.0,2.93,2018-01-23 01:51:36,2018-01-23 12:29:44,fog,Foggy,2019-07-16 16:37:16,0.0
2752,1,2018-01-23 10:30:00,2018-01-23 16:00:00,0.01,16.11,16,1,12.84,80.0,3.58,3.74,1009.6,0.0,275.6,0.0,0.0,0.97,2018-01-23 01:51:36,2018-01-23 12:29:44,fog,Foggy,2019-07-16 16:37:16,0.0
2753,1,2018-01-23 11:30:00,2018-01-23 17:00:00,0.01,15.0,15,1,11.19,90.0,3.58,3.74,1009.6,0.0,275.6,0.0,0.0,0.97,2018-01-23 01:51:36,2018-01-23 12:29:44,fog,Foggy,2019-07-16 16:37:16,0.0
2754,1,2018-01-23 12:30:00,2018-01-23 18:00:00,0.63,16.63,17,1,11.66,77.0,1.11,3.74,1009.01,0.0,275.6,0.0,0.0,2.93,2018-01-23 01:51:36,2018-01-23 12:29:44,fog,Foggy,2019-07-16 16:37:16,0.0
2755,1,2018-01-23 13:30:00,2018-01-23 19:00:00,0.01,12.78,13,1,11.18,90.0,4.92,3.74,1009.6,0.0,275.6,0.0,0.0,1.29,2018-01-23 01:51:36,2018-01-23 12:29:44,fog,Foggy,2019-07-16 16:37:16,0.0
2756,1,2018-01-23 14:30:00,2018-01-23 20:00:00,0.01,12.78,13,1,11.18,110.0,4.02,3.74,1009.6,0.0,275.6,0.0,0.0,1.29,2018-01-23 01:51:36,2018-01-23 12:29:44,fog,Foggy,2019-07-16 16:37:16,0.0
2757,1,2018-01-23 15:30:00,2018-01-23 21:00:00,0.77,11.86,12,1,10.42,95.0,0.35,3.74,1011.39,0.0,275.6,0.0,0.0,1.58,2018-01-23 01:51:36,2018-01-23 12:29:44,fog,Foggy,2019-07-16 16:37:16,0.0
2758,1,2018-01-23 16:30:00,2018-01-23 22:00:00,0.01,12.22,12,1,9.95,330.0,3.58,3.74,1009.6,0.0,275.6,0.0,0.0,1.29,2018-01-23 01:51:36,2018-01-23 12:29:44,fog,Foggy,2019-07-16 16:37:16,0.0
